depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
5.56,17.477999585625767,17.48652464078309,17.34142268689234,17.630036906006055,17.21467053960411,17.77364285761261
5.6,17.580700064254664,17.589395037341006,17.439313519181628,17.7449721987297,17.298204655615265,17.894135988953067
5.605,17.593789146431185,17.602362081433757,17.4533406576668,17.758158007258885,17.309587194700157,17.909200602514826
5.64,17.685744864485255,17.69266444071658,17.538330540440462,17.852427663932655,17.393531111068604,18.018477322861848
5.68,17.786733134008387,17.794601552502694,17.634108065955992,17.962182515202382,17.4859745396853,18.123946656602183
5.7,17.838053562768135,17.843825895034882,17.680173442020436,18.01367160162756,17.527419998789888,18.16821461915711
5.72,17.886672665989693,17.89161701665832,17.72697456512473,18.05947911871223,17.55792409535379,18.212228701925646
5.76,17.97791443189128,17.98185575857552,17.817045914090023,18.147002764542226,17.653132770774693,18.328199165482882
5.8,18.066880119265733,18.066416847335386,17.900086166464682,18.228967727773593,17.733956778701078,18.423644725647566
5.84,18.143378782579752,18.1462123066191,17.976390370830664,18.3079871944661,17.811790315772246,18.491220797314288
5.88,18.226284165415624,18.22156064435534,18.050581188606277,18.38860516573445,17.87472307871223,18.57342656384757
5.9,18.26238680144551,18.25789297423332,18.088530592708548,18.41861840973841,17.90695925062747,18.603553149021934
5.92,18.297714875809056,18.29323322660487,18.121915452959772,18.455177937320347,17.94661592516804,18.6390843734947
5.96,18.362237153375595,18.362028640118062,18.18973265099623,18.530312214089697,18.014293947778704,18.708309598652864
6.0,18.427989637038394,18.427381837706108,18.255453818346336,18.594728585727193,18.07712336875581,18.768182094901764
6.04,18.489994241540792,18.490500062308673,18.32269029322805,18.658258960063172,18.145948032713786,18.845068594498596
6.08,18.552358854800563,18.55173219333239,18.37998273353064,18.718684271844722,18.216355961065805,18.916323890615466
6.12,18.60769197764629,18.61124312095262,18.438631236531734,18.774677673651933,18.27200627050283,18.978361636298196
6.16,18.665769884460097,18.671087435161166,18.507157350754774,18.829714288812962,18.345008579403117,19.028115085091166
6.2,18.727246155208952,18.730982491458416,18.568325926208182,18.89133974221415,18.4180839646298,19.07852791978312
